id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
176941794	SALES_RESIDENTIAL	CHOICE of 3 BEDROOM/ 2 LIVING TERRACE HOMES - PERFECT FOR FIRST HOME BUYER or INVESTOR	$539,950+	2019-07-01 06:00:55		Tredwell Street	Strathnairn	ACT	2615	-35.2335142	148.9990168	VILLA	617829	Agent	Capital Partner Real Estate	Michael Wu	3	3	1	6	140	
176585021	SALES_RESIDENTIAL	3 Bed + Study + Rumpus + Outdoor Entertaining = A Home For All Seasons	$1,625,000	2019-04-05 01:37:04	2019-07-01 03:25:00	3/5 Arthur Circle	Forrest	ACT	2603	-35.3176163	149.1276143	HOUSE	574769	Agent	Total Property Sales	Peter Baum	3	2	2	0	0	
176373813	SALES_RESIDENTIAL	SUPERIOR FAMILY LIVE STYLE	By Negotiation	2019-02-06 13:00:00	2019-07-01 01:57:15	4 Pikler Rise	Moncrieff	ACT	2914	-35.1608883	149.1176517	HOUSE	857403	Agent	Edge Dewi Radyanto	Dewi Radyanto	4	2	2	6	419	
176939358	SALES_RESIDENTIAL	Lot 158	$326,000	2019-07-02 07:00:31		Rockley - Lot 158	Googong	NSW	2620	-35.44471258	149.22762989	OTHER	263325	Agent	Googong Township Realty	Contact Us		0	0			
176953269	SALES_RESIDENTIAL	The Yellow Gold Package -East facing block directly opposite public open space with nature as far as the eye can see.	$657,750	2019-07-02 05:37:05		(no street name provided)	South Jerrabomberra	NSW	2620	-35.42744717	149.16227889	HOUSE_AND_LAND_PACKAGE	567569	Agent	Aird Property Group	Daniel	4	2	2		397	['FAMILY_ROOM']
176947573	SALES_RESIDENTIAL	The Toplaz Package - Where City meets Country!	$697,000	2019-07-02 05:42:45		(no street name provided)	South Jerrabomberra	NSW	2620	-35.42744717	149.16227889	HOUSE_AND_LAND_PACKAGE	567569	Agent	Aird Property Group	Daniel	4	2	2		457	
176953623	SALES_RESIDENTIAL	Secure Investment Opportunity	$1,050,000	2019-07-02 02:31:30		33/1 Provan Street	Campbell	ACT	2612	-35.2880975	149.1439858	APARTMENT	550089	Agent	Harcourts Brindabella	Jeremy Maher	2	2	2	6	0	
176959881	SALES_RESIDENTIAL	Modern and Conveniently Located	$260,000-$275,000	2019-07-03 02:10:25		26/3a Stornaway Road	Queanbeyan	NSW	2620	-35.346737	149.2267474	HOUSE	135415	Agent	Ray White Queanbeyan/Jerrabomberra	Ben Mills	1	1	1		0	
176939367	SALES_RESIDENTIAL	Lot 144	$309,000	2019-07-03 05:24:22		Rockley - Lot 144	Googong	NSW	2620	-35.44471258	149.22762989	LAND	263325	Agent	Googong Township Realty	Contact Us		0	0		480	
176930489	SALES_RESIDENTIAL	Lot 107	$312,000	2019-07-03 04:08:34		Rockley - Lot 107	Googong	NSW	2620	-35.44471258	149.22762989	OTHER	263325	Agent	Googong Township Realty	Contact Us		0	0			
176958729	SALES_RESIDENTIAL	Two residences set on one block, you can't afford to miss this!	$950,000	2019-07-02 20:02:11		2 Clubbe Crescent	Macgregor	ACT	2615	-35.2111358	149.0192914	HOUSE	533949	Agent	Agent Team Belconnen	Steve Lowe	4	2	4	1	954	
176959898	SALES_RESIDENTIAL	Light, fresh elevated apartment	By Negotiation	2019-07-03 02:02:11		29/43 Constitution Avenue	Reid	ACT	2612	-35.28769	149.1390342	APARTMENT	108	Agent	LJ Hooker Canberra City	Kaylene King	2	1	1	6	0	['CENTRAL_HEAT']
176966329	SALES_RESIDENTIAL	Positioned so close to the tram stop - you can't go wrong!	$290,000	2019-07-04 02:07:57		35/148 Flemington Road	Harrison	ACT	2914	-35.2032046	149.1492084	UNIT	2158	Agent	BRADYS Real Estate	Nicola Brady	1	1	1	5	0	
176966301	SALES_RESIDENTIAL	Immaculate 2-bedroom apartment in highly sought after location	Offers over $370,000	2019-07-04 02:08:06		6/15 Bill Ferguson Circuit	Bonner	ACT	2914	-35.1618525	149.1385221	UNIT	5392	Agent	Independent Woden	Mark Wolens	2	2	1	6	0	
176965856	SALES_RESIDENTIAL	The opportunities are endless with this unique parcel of land	Offers over $419,000	2019-07-04 00:47:08		37 Jamieson Crescent	Kambah	ACT	2902	-35.3781952	149.0657273	OTHER	5405	Agent	Independent Tuggeranong	Eliana Rojas-Terry	0	0	0	0	860	
176965586	SALES_RESIDENTIAL	Affordable and convenient City living	$529,900	2019-07-03 23:19:06		008 The Mews	City	ACT	2601	-35.2829777	149.1250497	APARTMENT	60	Agent	Homefinders Real Estate	Julie Castrission	2	1	1	2		['BODY_CORPORATE']
176965603	SALES_RESIDENTIAL	It's the simple things	$550,000	2019-07-04 00:32:02		17 Earle Place	Page	ACT	2614	-35.238845	149.049742	HOUSE	577049	Agent	home.byholly	Jenny Michael And Mark McReynolds	3	2	1	4.5	287	
173214179	SALES_RESIDENTIAL	Refined boutique living opposite a nature and water reserve.	$589,990	2017-11-21 13:00:00	2019-07-04 02:15:22	Rosenberg - Terrace	Throsby	ACT	2914	-35.18895983	149.16176442	TOWNHOUSE	103535	Agent	Kolak Living Pty Ltd	Billy Chen	3	2	2	7.1		['BODY_CORPORATE', 'FAMILY_ROOM', 'SELF_CONT_FLAT']
176965886	SALES_RESIDENTIAL	YORK	$1,395,000	2019-07-04 01:02:06		130 Blamey Crescent	Campbell	ACT	2612	-35.2909851	149.1522702	TOWNHOUSE	572389	Agent	Belle Property Kingston	Samantha Granter	3	3	4	6	0	
176965594	SALES_RESIDENTIAL	Calling All Investors - Don't Miss This!	$259,000	2019-07-05 00:28:05		16/6 Heard Street	Mawson	ACT	2607	-35.3663137	149.0964627	APARTMENT	669351	Agent	Upside	Mark Higgs	2	1	1	1.5	0	
176972975	SALES_RESIDENTIAL	Araluen Retirement and Lifestyle Village FISHER	$260,000 to $520,000	2019-07-05 03:31:38		177 Badimara Street	Fisher	ACT	2611	-35.3599282	149.0565225	HOUSE	80917	Agent	Ray White Canberra 	Micky Jacobs	3	1	1	0	0	
